timestamp;match;market;designation;points;old_odd;new_odd;movement_pct
2026-06-15 10:32:49,Arizona Diamondbacks vs Los Angeles Angels,moneyline,away,,105,114,4.39;;;;;;;
2026-06-15 10:32:49,Arizona Diamondbacks vs Los Angeles Angels,spread,home,-1.5,171,161,3.69;;;;;;;
2026-06-15 10:32:49,Arizona Diamondbacks vs Los Angeles Angels,spread,away,1.5,-197,-184,2.38;;;;;;;
2026-06-15 10:32:49,Arizona Diamondbacks vs Los Angeles Angels,total,over,9.0,-111,-112,0.42;;;;;;;
2026-06-15 10:32:49,Arizona Diamondbacks vs Los Angeles Angels,total,under,9.0,-103,-102,0.48;;;;;;;
2026-06-15 10:32:49,Los Angeles Dodgers vs Tampa Bay Rays,moneyline,home,,-159,-158,0.24;;;;;;;
2026-06-15 10:32:49,Los Angeles Dodgers vs Tampa Bay Rays,moneyline,away,,143,142,0.41;;;;;;;
2026-06-15 10:32:49,Los Angeles Dodgers vs Tampa Bay Rays,spread,home,-1.5,129,130,0.44;;;;;;;
2026-06-15 10:32:49,Los Angeles Dodgers vs Tampa Bay Rays,spread,away,1.5,-146,-147,0.28;;;;;;;
2026-06-15 10:32:49,Los Angeles Dodgers vs Tampa Bay Rays,total,over,9.0,101,-101,0.99;;;;;;;
2026-06-15 10:32:49,Los Angeles Dodgers vs Tampa Bay Rays,total,under,9.0,-115,-114,0.41;;;;;;;
2026-06-15 10:32:49,Houston Astros vs Detroit Tigers,moneyline,home,,-131,-128,1.01;;;;;;;
2026-06-15 10:32:49,Houston Astros vs Detroit Tigers,moneyline,away,,118,116,0.92;;;;;;;
2026-06-15 10:32:49,Houston Astros vs Detroit Tigers,spread,home,-1.5,155,157,0.78;;;;;;;
2026-06-15 10:32:49,Houston Astros vs Detroit Tigers,spread,away,1.5,-176,-179,0.61;;;;;;;
2026-06-15 10:32:49,Philadelphia Phillies vs Miami Marlins,moneyline,home,,-202,-200,0.33;;;;;;;
2026-06-15 10:32:49,Philadelphia Phillies vs Miami Marlins,moneyline,away,,180,178,0.71;;;;;;;
2026-06-15 10:32:49,Philadelphia Phillies vs Miami Marlins,spread,home,-1.5,107,106,0.48;;;;;;;
2026-06-15 10:32:49,Philadelphia Phillies vs Miami Marlins,spread,away,1.5,-121,-119,0.76;;;;;;;
2026-06-15 10:32:49,Philadelphia Phillies vs Miami Marlins,total,over,7.5,-107,-108,0.45;;;;;;;
2026-06-15 10:32:49,Philadelphia Phillies vs Miami Marlins,total,under,7.5,-107,-106,0.46;;;;;;;
2026-06-15 10:32:49,Washington Nationals vs Kansas City Royals,moneyline,home,,-130,-142,3.67;;;;;;;
2026-06-15 10:32:49,Washington Nationals vs Kansas City Royals,moneyline,away,,118,128,4.59;;;;;;;
2026-06-15 10:32:49,Washington Nationals vs Kansas City Royals,spread,home,-1.5,153,144,3.56;;;;;;;
2026-06-15 10:32:49,Washington Nationals vs Kansas City Royals,spread,away,1.5,-175,-163,2.68;;;;;;;
2026-06-15 10:32:49,Washington Nationals vs Kansas City Royals,total,over,9.0,-111,-112,0.42;;;;;;;
2026-06-15T08:32:56.678470+00:00;Cincinnati Reds vs New York Mets;moneyline;home;;-130;-132;0.66
2026-06-15T08:32:56.681033+00:00;Cincinnati Reds vs New York Mets;moneyline;away;;118;120;0.92
2026-06-15T08:32:56.682688+00:00;Cincinnati Reds vs New York Mets;spread;home;-1.5;159;157;0.77
2026-06-15T08:32:56.684145+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-182;-179;0.59
2026-06-15T08:32:56.685231+00:00;Cincinnati Reds vs New York Mets;total;over;8.0;-113;-112;0.42
2026-06-15T08:32:56.686136+00:00;Cincinnati Reds vs New York Mets;total;under;8.0;-101;-102;0.49
2026-06-15T08:32:56.754548+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;113;114;0.47
2026-06-15T08:32:56.755424+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;162;161;0.38
2026-06-15T08:32:56.756093+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-185;-184;0.19
2026-06-15T08:32:56.830004+00:00;Houston Astros vs Detroit Tigers;total;under;9.0;-119;-120;0.38
2026-06-15T08:32:56.865902+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-120;-119;0.38
2026-06-15T08:32:56.866913+00:00;Philadelphia Phillies vs Miami Marlins;total;over;7.5;-109;-108;0.44
2026-06-15T08:32:56.867830+00:00;Philadelphia Phillies vs Miami Marlins;total;under;7.5;-105;-106;0.46
2026-06-15T08:32:56.904065+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-133;-142;2.72
2026-06-15T08:32:56.904801+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;120;128;3.64
2026-06-15T08:32:56.905487+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;150;144;2.4
2026-06-15T08:32:56.906267+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-171;-163;1.81
2026-06-15T08:32:56.907168+00:00;Washington Nationals vs Kansas City Royals;total;over;9.0;-111;-112;0.42
2026-06-15T08:33:03.194922+00:00;Cincinnati Reds vs New York Mets;moneyline;away;;119;120;0.46
2026-06-15T08:33:03.196285+00:00;Cincinnati Reds vs New York Mets;spread;home;-1.5;158;157;0.39
2026-06-15T08:33:03.197173+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-180;-179;0.2
2026-06-15T08:33:03.230124+00:00;Athletics vs Pittsburgh Pirates;moneyline;home;;-121;-126;1.8
2026-06-15T08:33:03.231110+00:00;Athletics vs Pittsburgh Pirates;moneyline;away;;110;114;1.9
2026-06-15T08:33:03.231873+00:00;Athletics vs Pittsburgh Pirates;spread;home;-1.5;157;152;1.95
2026-06-15T08:33:03.232546+00:00;Athletics vs Pittsburgh Pirates;spread;away;1.5;-179;-173;1.24
2026-06-15T08:33:03.265513+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-115;-125;3.72
2026-06-15T08:33:03.266470+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;105;114;4.39
2026-06-15T08:33:03.267493+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;171;161;3.69
2026-06-15T08:33:03.268301+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-197;-184;2.38
2026-06-15T08:33:03.269156+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;over;9.0;-111;-112;0.42
2026-06-15T08:33:03.270702+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;under;9.0;-103;-102;0.48
2026-06-15T08:33:03.304700+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;home;;-159;-158;0.24
2026-06-15T08:33:03.305373+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;away;;143;142;0.41
2026-06-15T08:33:03.305967+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;home;-1.5;129;130;0.44
2026-06-15T08:33:03.306551+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;away;1.5;-146;-147;0.28
2026-06-15T08:33:03.307148+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;over;9.0;101;-101;0.99
2026-06-15T08:33:03.307778+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;under;9.0;-115;-114;0.41
2026-06-15T08:33:03.341942+00:00;Houston Astros vs Detroit Tigers;moneyline;home;;-131;-128;1.01
2026-06-15T08:33:03.342734+00:00;Houston Astros vs Detroit Tigers;moneyline;away;;118;116;0.92
2026-06-15T08:33:03.343482+00:00;Houston Astros vs Detroit Tigers;spread;home;-1.5;155;157;0.78
2026-06-15T08:33:03.344095+00:00;Houston Astros vs Detroit Tigers;spread;away;1.5;-176;-179;0.61
2026-06-15T08:33:03.378373+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;home;;-202;-200;0.33
2026-06-15T08:33:03.379263+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;180;178;0.71
2026-06-15T08:33:03.380161+00:00;Philadelphia Phillies vs Miami Marlins;spread;home;-1.5;107;106;0.48
2026-06-15T08:33:03.380957+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-121;-119;0.76
2026-06-15T08:33:03.381635+00:00;Philadelphia Phillies vs Miami Marlins;total;over;7.5;-107;-108;0.45
2026-06-15T08:33:03.382273+00:00;Philadelphia Phillies vs Miami Marlins;total;under;7.5;-107;-106;0.46
2026-06-15T08:33:03.416362+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-130;-142;3.67
2026-06-15T08:33:03.417033+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;118;128;4.59
2026-06-15T08:33:03.417750+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;153;144;3.56
2026-06-15T08:33:03.418387+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-175;-163;2.68
2026-06-15T08:33:03.419031+00:00;Washington Nationals vs Kansas City Royals;total;over;9.0;-111;-112;0.42
2026-06-15T08:33:04.136291+00:00;Cincinnati Reds vs New York Mets;moneyline;away;;119;120;0.46
2026-06-15T08:33:04.137599+00:00;Cincinnati Reds vs New York Mets;spread;home;-1.5;158;157;0.39
2026-06-15T08:33:04.139188+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-180;-179;0.2
2026-06-15T08:33:04.168553+00:00;Athletics vs Pittsburgh Pirates;moneyline;home;;-121;-126;1.8
2026-06-15T08:33:04.169431+00:00;Athletics vs Pittsburgh Pirates;moneyline;away;;110;114;1.9
2026-06-15T08:33:04.170459+00:00;Athletics vs Pittsburgh Pirates;spread;home;-1.5;157;152;1.95
2026-06-15T08:33:04.171350+00:00;Athletics vs Pittsburgh Pirates;spread;away;1.5;-179;-173;1.24
2026-06-15T08:33:04.198657+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-115;-125;3.72
2026-06-15T08:33:04.199341+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;105;114;4.39
2026-06-15T08:33:04.200058+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;171;161;3.69
2026-06-15T08:33:04.200739+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-197;-184;2.38
2026-06-15T08:33:04.201432+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;over;9.0;-111;-112;0.42
2026-06-15T08:33:04.202040+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;under;9.0;-103;-102;0.48
2026-06-15T08:33:04.230472+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;home;;-159;-158;0.24
2026-06-15T08:33:04.231374+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;away;;143;142;0.41
2026-06-15T08:33:04.232234+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;home;-1.5;129;130;0.44
2026-06-15T08:33:04.233023+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;away;1.5;-146;-147;0.28
2026-06-15T08:33:04.233836+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;over;9.0;101;-101;0.99
2026-06-15T08:33:04.234748+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;under;9.0;-115;-114;0.41
2026-06-15T08:33:04.262878+00:00;Houston Astros vs Detroit Tigers;moneyline;home;;-131;-128;1.01
2026-06-15T08:33:04.264159+00:00;Houston Astros vs Detroit Tigers;moneyline;away;;118;116;0.92
2026-06-15T08:33:04.266153+00:00;Houston Astros vs Detroit Tigers;spread;home;-1.5;155;157;0.78
2026-06-15T08:33:04.267178+00:00;Houston Astros vs Detroit Tigers;spread;away;1.5;-176;-179;0.61
2026-06-15T08:33:04.296620+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;home;;-202;-200;0.33
2026-06-15T08:33:04.297803+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;180;178;0.71
2026-06-15T08:33:04.298921+00:00;Philadelphia Phillies vs Miami Marlins;spread;home;-1.5;107;106;0.48
2026-06-15T08:33:04.299822+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-121;-119;0.76
2026-06-15T08:33:04.300630+00:00;Philadelphia Phillies vs Miami Marlins;total;over;7.5;-107;-108;0.45
2026-06-15T08:33:04.301365+00:00;Philadelphia Phillies vs Miami Marlins;total;under;7.5;-107;-106;0.46
2026-06-15T08:33:04.327663+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-130;-142;3.67
2026-06-15T08:33:04.328484+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;118;128;4.59
2026-06-15T08:33:04.329519+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;153;144;3.56
2026-06-15T08:33:04.330296+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-175;-163;2.68
2026-06-15T08:33:04.331079+00:00;Washington Nationals vs Kansas City Royals;total;over;9.0;-111;-112;0.42
2026-06-15T08:33:06.047815+00:00;Cincinnati Reds vs New York Mets;moneyline;away;;119;120;0.46
2026-06-15T08:33:06.049215+00:00;Cincinnati Reds vs New York Mets;spread;home;-1.5;158;157;0.39
2026-06-15T08:33:06.050466+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-180;-179;0.2
2026-06-15T08:33:06.088802+00:00;Athletics vs Pittsburgh Pirates;moneyline;home;;-121;-126;1.8
2026-06-15T08:33:06.089611+00:00;Athletics vs Pittsburgh Pirates;moneyline;away;;110;114;1.9
2026-06-15T08:33:06.090464+00:00;Athletics vs Pittsburgh Pirates;spread;home;-1.5;157;152;1.95
2026-06-15T08:33:06.091278+00:00;Athletics vs Pittsburgh Pirates;spread;away;1.5;-179;-173;1.24
2026-06-15T08:33:06.123158+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-115;-125;3.72
2026-06-15T08:33:06.123980+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;105;114;4.39
2026-06-15T08:33:06.124732+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;171;161;3.69
2026-06-15T08:33:06.125420+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-197;-184;2.38
2026-06-15T08:33:06.126143+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;over;9.0;-111;-112;0.42
2026-06-15T08:33:06.126786+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;under;9.0;-103;-102;0.48
2026-06-15T08:33:06.163049+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;home;;-159;-158;0.24
2026-06-15T08:33:06.165760+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;away;;143;142;0.41
2026-06-15T08:33:06.167232+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;home;-1.5;129;130;0.44
2026-06-15T08:33:06.169364+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;away;1.5;-146;-147;0.28
2026-06-15T08:33:06.173212+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;over;9.0;101;-101;0.99
2026-06-15T08:33:06.174266+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;under;9.0;-115;-114;0.41
2026-06-15T08:33:06.206522+00:00;Houston Astros vs Detroit Tigers;moneyline;home;;-131;-128;1.01
2026-06-15T08:33:06.207284+00:00;Houston Astros vs Detroit Tigers;moneyline;away;;118;116;0.92
2026-06-15T08:33:06.207982+00:00;Houston Astros vs Detroit Tigers;spread;home;-1.5;155;157;0.78
2026-06-15T08:33:06.208605+00:00;Houston Astros vs Detroit Tigers;spread;away;1.5;-176;-179;0.61
2026-06-15T08:33:06.237264+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;home;;-202;-200;0.33
2026-06-15T08:33:06.238504+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;180;178;0.71
2026-06-15T08:33:06.239639+00:00;Philadelphia Phillies vs Miami Marlins;spread;home;-1.5;107;106;0.48
2026-06-15T08:33:06.240839+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-121;-119;0.76
2026-06-15T08:33:06.242096+00:00;Philadelphia Phillies vs Miami Marlins;total;over;7.5;-107;-108;0.45
2026-06-15T08:33:06.243714+00:00;Philadelphia Phillies vs Miami Marlins;total;under;7.5;-107;-106;0.46
2026-06-15T08:33:06.276987+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-130;-142;3.67
2026-06-15T08:33:06.280307+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;118;128;4.59
2026-06-15T08:33:06.282944+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;153;144;3.56
2026-06-15T08:33:06.284825+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-175;-163;2.68
2026-06-15T08:33:06.286545+00:00;Washington Nationals vs Kansas City Royals;total;over;9.0;-111;-112;0.42
2026-06-15T08:38:25.439301+00:00;Cincinnati Reds vs New York Mets;moneyline;away;;119;120;0.46
2026-06-15T08:38:25.439996+00:00;Cincinnati Reds vs New York Mets;spread;home;-1.5;158;157;0.39
2026-06-15T08:38:25.440530+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-180;-179;0.2
2026-06-15T08:38:25.482348+00:00;Athletics vs Pittsburgh Pirates;moneyline;home;;-121;-126;1.8
2026-06-15T08:38:25.483043+00:00;Athletics vs Pittsburgh Pirates;moneyline;away;;110;114;1.9
2026-06-15T08:38:25.483593+00:00;Athletics vs Pittsburgh Pirates;spread;home;-1.5;157;152;1.95
2026-06-15T08:38:25.484109+00:00;Athletics vs Pittsburgh Pirates;spread;away;1.5;-179;-173;1.24
2026-06-15T08:38:25.527056+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-115;-125;3.72
2026-06-15T08:38:25.527862+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;105;114;4.39
2026-06-15T08:38:25.528591+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;171;161;3.69
2026-06-15T08:38:25.529236+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-197;-184;2.38
2026-06-15T08:38:25.529922+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;over;9.0;-111;-112;0.42
2026-06-15T08:38:25.530432+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;under;9.0;-103;-102;0.48
2026-06-15T08:38:25.570885+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;home;;-159;-158;0.24
2026-06-15T08:38:25.571525+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;away;;143;142;0.41
2026-06-15T08:38:25.572106+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;home;-1.5;129;130;0.44
2026-06-15T08:38:25.572664+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;away;1.5;-146;-147;0.28
2026-06-15T08:38:25.573203+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;over;9.0;101;-101;0.99
2026-06-15T08:38:25.573718+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;under;9.0;-115;-114;0.41
2026-06-15T08:38:25.612452+00:00;Houston Astros vs Detroit Tigers;moneyline;home;;-131;-128;1.01
2026-06-15T08:38:25.613128+00:00;Houston Astros vs Detroit Tigers;moneyline;away;;118;116;0.92
2026-06-15T08:38:25.613774+00:00;Houston Astros vs Detroit Tigers;spread;home;-1.5;155;157;0.78
2026-06-15T08:38:25.614356+00:00;Houston Astros vs Detroit Tigers;spread;away;1.5;-176;-179;0.61
2026-06-15T08:38:25.654911+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;home;;-202;-200;0.33
2026-06-15T08:38:25.655616+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;180;178;0.71
2026-06-15T08:38:25.656184+00:00;Philadelphia Phillies vs Miami Marlins;spread;home;-1.5;107;106;0.48
2026-06-15T08:38:25.656786+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-121;-119;0.76
2026-06-15T08:38:25.657432+00:00;Philadelphia Phillies vs Miami Marlins;total;over;7.5;-107;-108;0.45
2026-06-15T08:38:25.658074+00:00;Philadelphia Phillies vs Miami Marlins;total;under;7.5;-107;-106;0.46
2026-06-15T08:38:25.704388+00:00;Washington Nationals vs Kansas City Royals;moneyline;home;;-130;-142;3.67
2026-06-15T08:38:25.705087+00:00;Washington Nationals vs Kansas City Royals;moneyline;away;;118;128;4.59
2026-06-15T08:38:25.705672+00:00;Washington Nationals vs Kansas City Royals;spread;home;-1.5;153;144;3.56
2026-06-15T08:38:25.706207+00:00;Washington Nationals vs Kansas City Royals;spread;away;1.5;-175;-163;2.68
2026-06-15T08:38:25.706824+00:00;Washington Nationals vs Kansas City Royals;total;over;9.0;-111;-112;0.42
2026-06-15T08:38:30.380565+00:00;Cincinnati Reds vs New York Mets;moneyline;away;;119;120;0.46
2026-06-15T08:38:30.381525+00:00;Cincinnati Reds vs New York Mets;spread;home;-1.5;158;157;0.39
2026-06-15T08:38:30.382216+00:00;Cincinnati Reds vs New York Mets;spread;away;1.5;-180;-179;0.2
2026-06-15T08:38:30.413522+00:00;Athletics vs Pittsburgh Pirates;moneyline;home;;-121;-126;1.8
2026-06-15T08:38:30.414101+00:00;Athletics vs Pittsburgh Pirates;moneyline;away;;110;114;1.9
2026-06-15T08:38:30.414753+00:00;Athletics vs Pittsburgh Pirates;spread;home;-1.5;157;152;1.95
2026-06-15T08:38:30.415401+00:00;Athletics vs Pittsburgh Pirates;spread;away;1.5;-179;-173;1.24
2026-06-15T08:38:30.446846+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;home;;-115;-125;3.72
2026-06-15T08:38:30.447518+00:00;Arizona Diamondbacks vs Los Angeles Angels;moneyline;away;;105;114;4.39
2026-06-15T08:38:30.448246+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;home;-1.5;171;161;3.69
2026-06-15T08:38:30.448786+00:00;Arizona Diamondbacks vs Los Angeles Angels;spread;away;1.5;-197;-184;2.38
2026-06-15T08:38:30.449334+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;over;9.0;-111;-112;0.42
2026-06-15T08:38:30.449915+00:00;Arizona Diamondbacks vs Los Angeles Angels;total;under;9.0;-103;-102;0.48
2026-06-15T08:38:30.481122+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;home;;-159;-158;0.24
2026-06-15T08:38:30.481830+00:00;Los Angeles Dodgers vs Tampa Bay Rays;moneyline;away;;143;142;0.41
2026-06-15T08:38:30.482501+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;home;-1.5;129;130;0.44
2026-06-15T08:38:30.483192+00:00;Los Angeles Dodgers vs Tampa Bay Rays;spread;away;1.5;-146;-147;0.28
2026-06-15T08:38:30.483801+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;over;9.0;101;-101;0.99
2026-06-15T08:38:30.484388+00:00;Los Angeles Dodgers vs Tampa Bay Rays;total;under;9.0;-115;-114;0.41
2026-06-15T08:38:30.513636+00:00;Houston Astros vs Detroit Tigers;moneyline;home;;-131;-128;1.01
2026-06-15T08:38:30.514451+00:00;Houston Astros vs Detroit Tigers;moneyline;away;;118;116;0.92
2026-06-15T08:38:30.515434+00:00;Houston Astros vs Detroit Tigers;spread;home;-1.5;155;157;0.78
2026-06-15T08:38:30.516024+00:00;Houston Astros vs Detroit Tigers;spread;away;1.5;-176;-179;0.61
2026-06-15T08:38:30.547042+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;home;;-202;-200;0.33
2026-06-15T08:38:30.547664+00:00;Philadelphia Phillies vs Miami Marlins;moneyline;away;;180;178;0.71
2026-06-15T08:38:30.548263+00:00;Philadelphia Phillies vs Miami Marlins;spread;home;-1.5;107;106;0.48
2026-06-15T08:38:30.548769+00:00;Philadelphia Phillies vs Miami Marlins;spread;away;1.5;-121;-119;0.76
2026-06-15T08:38:30.549368+00:00;Philadelphia Phillies vs Miami Marlins;total;over;7.5;-107;-108;0.45
2026-06-15T08:38:30.549995+00:00;Philadelphia Phillies vs Miami Marlins;total;under;7.5;-107;-106;0.46
